revenue,class,id,budget,starpower,certification,year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,rating,ratingClass,month1,month2
-0.13013536207066326,4,tt0146309,0.8462029642576451,-0.3981853380451146,-0.23076923076923062,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.3,0.7,-2.4492935982947064e-16,1.0
0.9492136118199492,9,tt0146316,1.1030620596603817,0.5294279204332144,-0.23076923076923062,-0.13043478260868824,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.8,0.6,1.2246467991473532e-16,-1.0
0.2557574710806774,6,tt0146336,-0.38744468328165316,-0.48287847698401587,-0.6153846153846153,-0.39130434782609314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.5,0.6,-1.0,-1.8369701987210297e-16
0.814265199310148,9,tt0146675,1.0041406413964884,0.2022632252412411,-0.6153846153846153,-0.30434782608696764,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5.7,0.6,-0.5000000000000004,0.8660254037844384
0.4242150571795378,7,tt0146838,0.5810005308419461,0.7507775968478908,-0.6153846153846153,-0.30434782608696764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,0.7,-2.4492935982947064e-16,1.0
-0.061201954887941855,4,tt0146984,0.8462029642576451,0.3802809866131982,-0.23076923076923062,-0.21739130434781373,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.7,0.7,-0.5000000000000004,0.8660254037844384
0.09709728307783348,5,tt0147800,-0.2929331606400837,0.15786729287758874,-0.23076923076923062,-0.30434782608696764,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.2,0.7,1.0,6.123233995736766e-17
0.26374166218805656,6,tt0149261,0.6425858852029489,0.7538568676116096,-0.6153846153846153,-0.30434782608696764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.8,0.6,-0.4999999999999998,-0.8660254037844388
0.722805062430451,8,tt0150377,0.7516914365604692,-0.42838281928422073,-0.6153846153846153,-0.30434782608696764,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,6.4,0.6,-1.0,-1.8369701987210297e-16
0.21429353411889585,6,tt0151137,0.6425858852029489,0.30192452092928523,-0.6153846153846153,-0.30434782608696764,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6.4,0.6,-0.8660254037844386,0.5
0.33571724813706616,6,tt0151738,0.022942181251361497,0.42988318098464207,-0.23076923076923062,-0.30434782608696764,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.0,0.6,0.8660254037844388,-0.4999999999999998
-0.6463131578272403,3,tt0151804,-0.6255946958791802,0.083107428081976,-0.6153846153846153,-0.30434782608696764,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0.8,0.8660254037844386,0.5000000000000001
-4.541459028257276,1,tt0154421,-1.6067929649223844,-4.18084756255194,-0.6153846153846153,-0.39130434782609314,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9,0.7,0.8660254037844388,-0.4999999999999998
-0.07006767006993948,4,tt0157472,0.050702016214525567,-0.9599449473904622,0.7692307692307694,-0.043478260869562746,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5.2,0.5,1.0,6.123233995736766e-17
-0.747053120727173,3,tt0157503,-0.6255946958791802,0.2587886958596015,-0.23076923076923062,-0.30434782608696764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0.7,-0.4999999999999998,-0.8660254037844388
-0.5218632736179704,3,tt0158811,-0.005951016700070502,0.23805396255578623,2.220446049250313e-16,-0.30434782608696764,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.3,0.6,-0.4999999999999998,-0.8660254037844388
0.3781971967999375,6,tt0159273,0.35560373241562004,-0.05852477348108216,-0.23076923076923062,-0.13043478260868824,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6.4,0.6,-0.5000000000000004,0.8660254037844384
0.9287269433357923,9,tt0160127,0.9451243822907398,0.5131703213556774,-0.23076923076923062,-0.21739130434781373,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5,0.6,-0.5000000000000004,0.8660254037844384
0.439249858894796,7,tt0160862,-0.6255946958791802,-0.09546022262604785,-0.23076923076923062,-0.30434782608696764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.8,0.6,0.49999999999999994,0.8660254037844387
0.6527803690986123,8,tt0161081,1.0041406413964884,0.2980683169929816,-0.23076923076923062,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6.6,0.7,-0.4999999999999998,-0.8660254037844388
-0.29761649065955603,4,tt0161100,-0.9871494096056219,-1.4501379272604171,-0.6153846153846153,-0.30434782608696764,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.9,0.7,-0.4999999999999998,-0.8660254037844388
1.182099342672189,9,tt0162222,0.929568039956345,0.08671872545324961,-0.23076923076923062,-0.21739130434781373,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7,0.8,-2.4492935982947064e-16,1.0
0.7995228852186251,9,tt0162661,1.0041406413964884,1.0231166256224595,-0.6153846153846153,-0.30434782608696764,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7.4,0.7,-0.5000000000000004,0.8660254037844384
1.1025713327167361,9,tt0163025,0.9527761874531874,0.0391192158385297,-0.23076923076923062,-0.13043478260868824,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.9,0.6,-0.4999999999999998,-0.8660254037844388
1.0112465301317841,9,tt0163187,0.7516914365604692,0.46422513521584036,0.7692307692307694,-0.30434782608696764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,0.6,-0.4999999999999998,-0.8660254037844388
-0.7140104051863924,3,tt0163579,0.7516914365604692,-0.9267627231052573,-0.6153846153846153,-0.30434782608696764,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.2,0.5,-1.0,-1.8369701987210297e-16
0.8689950716232391,9,tt0163651,-0.5581355779697618,0.5092050529506575,-0.6153846153846153,-0.30434782608696764,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.7,-0.4999999999999998,-0.8660254037844388
0.7578255162853903,8,tt0164052,0.96783601270212,-0.016590658018288438,-0.6153846153846153,-0.21739130434781373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.7,0.6,-0.8660254037844384,-0.5000000000000004
-0.38635695801478165,4,tt0164181,-0.4965502278983658,-0.5909112280034933,-0.6153846153846153,-0.30434782608696764,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7.0,0.7,-1.0,-1.8369701987210297e-16
0.7653985087647547,8,tt0164184,0.7311744904165796,0.8954236347418255,-0.23076923076923062,-0.043478260869562746,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.4,0.6,0.49999999999999994,-0.8660254037844387
-1.2255959780367327,2,tt0165710,-0.9304963834966501,-0.8249586156681358,-0.6153846153846153,-0.30434782608696764,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.8,0.7,-0.8660254037844384,-0.5000000000000004
-1.3704386761257465,2,tt0165854,-0.6255946958791802,-0.6180093501675473,-0.6153846153846153,-0.30434782608696764,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7.1,0.7,0.49999999999999994,-0.8660254037844387
0.37411526752506324,6,tt0165929,0.022942181251361497,-0.46840539333976683,-0.6153846153846153,-0.21739130434781373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,0.6,1.0,6.123233995736766e-17
-0.23613847889904238,4,tt0166175,-1.3104361290630069,-1.4835977440111359,-0.6153846153846153,-0.30434782608696764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.7,0.49999999999999994,-0.8660254037844387
-1.095932173652693,2,tt0166276,0.8005235617519699,0.7779785200608615,-0.23076923076923062,-0.13043478260868824,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7,0.5,0.8660254037844386,0.5000000000000001
0.5289599033979691,7,tt0166813,0.8462029642576451,-0.017662088055935065,2.220446049250313e-16,-0.043478260869562746,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.1,0.7,0.49999999999999994,-0.8660254037844387
-0.4120065155575409,4,tt0166924,-0.33861256078647756,-0.04276187689032482,-0.6153846153846153,-0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.0,0.8,0.49999999999999994,-0.8660254037844387
-0.5697586494212319,3,tt0166943,0.07741405670488,-0.5553039472707684,0.7692307692307694,-0.30434782608696764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,0.7,-0.8660254037844386,0.5
0.41945614968667927,6,tt0167190,0.7100450084743725,0.2859814780354435,-0.23076923076923062,0.13043478260868824,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.8,0.7,0.8660254037844388,-0.4999999999999998
1.4156570606245116,9,tt0167404,0.35560373241562004,1.0804441412663492,-0.23076923076923062,-0.30434782608696764,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8.1,0.8,-0.8660254037844384,-0.5000000000000004
-0.1300294112719022,4,tt0168501,-0.7001672902414745,-0.8661499907102999,-0.6153846153846153,-0.30434782608696764,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7,0.7,-0.8660254037844386,0.5
-0.05370195074862225,5,tt0168629,-0.4508708284892503,0.18116205175711148,-0.6153846153846153,-0.21739130434781373,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,0.8,0.49999999999999994,-0.8660254037844387
-0.33401939163410777,4,tt0168786,-0.4676570311265757,-0.5328416806480041,-0.23076923076923062,-0.043478260869562746,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.3,0.7,-2.4492935982947064e-16,1.0
1.0846382850610041,9,tt0169547,-0.33861256078647756,0.6696823186700216,-0.6153846153846153,-0.30434782608696764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.4,0.8,-1.0,-1.8369701987210297e-16
0.3749847939772674,6,tt0171363,0.8462029642576451,0.15619468370999662,0.15384615384615397,-0.30434782608696764,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,4.9,0.5,-0.4999999999999998,-0.8660254037844388
-0.0942064913570565,4,tt0171433,0.15198665631002733,-0.15706262650378022,-0.23076923076923062,-0.21739130434781373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.6,0.8660254037844388,-0.4999999999999998
-0.7013761271684439,3,tt0171804,-1.764730573052212,-1.2206385415500125,0.5384615384615385,-0.30434782608696764,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6,0.8,-1.0,-1.8369701987210297e-16
1.214985137035563,9,tt0172495,1.0250619207426455,1.0531999535617365,-0.6153846153846153,-0.21739130434781373,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,0.8,0.49999999999999994,-0.8660254037844387
0.9554625051857683,9,tt0175142,-0.17130011778338614,-0.27386720817268034,-0.6153846153846153,-0.21739130434781373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.6,-0.4999999999999998,-0.8660254037844388
0.04570014917327999,5,tt0175880,0.3004237170794023,1.001587124324317,-0.6153846153846153,-0.30434782608696764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.0,0.8,-2.4492935982947064e-16,1.0
0.37209311692999436,6,tt0177789,0.4389688071312838,0.6629362860351145,0.7692307692307694,-0.30434782608696764,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.3,0.7,-2.4492935982947064e-16,1.0
1.0379750007455146,9,tt0177971,1.1331851199940774,0.8983739496012075,-0.23076923076923062,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.4,0.6,1.0,6.123233995736766e-17
-0.9540388147257527,2,tt0180052,1.0041406413964884,0.3091266206629312,-0.23076923076923062,-0.043478260869562746,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8,0.4,-0.8660254037844384,-0.5000000000000004
-0.957207440356247,2,tt0180073,-0.4131851577701984,0.20800467922563357,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,0.7,-0.5000000000000004,0.8660254037844384
0.5081343880662353,7,tt0181316,0.69923891947867,0.36503177364828016,-0.23076923076923062,-0.30434782608696764,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0.6,-1.0,-1.8369701987210297e-16
0.30714287555441677,6,tt0181536,0.4067912172622829,0.32989693027599376,-0.23076923076923062,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3,0.7,-2.4492935982947064e-16,1.0
1.087663984960364,9,tt0181689,1.0181566456325815,0.8558466135303608,-0.23076923076923062,-0.043478260869562746,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7.7,0.8,1.2246467991473532e-16,-1.0
-0.615993211497761,3,tt0181739,0.8005235617519699,0.033503480298500046,0.7692307692307694,-0.13043478260868824,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.3,0.6,-0.8660254037844384,-0.5000000000000004
1.1885649568095449,9,tt0181852,1.4947398785469033,-0.05813298599215023,-0.6153846153846153,0.043478260869562746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.3,0.6,-0.4999999999999998,-0.8660254037844388
0.8031595516175548,9,tt0181865,0.48464820924374746,0.8929712961243245,-0.6153846153846153,-0.21739130434781373,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.6,0.8,-2.4492935982947064e-16,1.0
0.034092513556416904,5,tt0181875,0.6425858852029489,0.6049571021807064,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.9,0.8,-1.0,-1.8369701987210297e-16
-0.2255326635333476,4,tt0181984,0.050702016214525567,0.21456042051208019,-0.6153846153846153,-0.21739130434781373,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,0.7,0.8660254037844386,0.5000000000000001
0.38913013933889085,6,tt0182789,1.0041406413964884,0.3090916110012154,0.7692307692307694,-0.30434782608696764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.8,0.7,-2.4492935982947064e-16,1.0
0.6316115177867266,7,tt0183505,0.5275574118823113,0.20483101219381364,-0.6153846153846153,-0.21739130434781373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0.7,1.2246467991473532e-16,-1.0
0.16455285565427383,5,tt0183523,0.929568039956345,0.002465331040808878,0.7692307692307694,-0.21739130434781373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6,0.6,1.0,6.123233995736766e-17
0.41162840930886485,6,tt0183649,-0.4398971972523107,-0.20579032220619836,-0.6153846153846153,-0.043478260869562746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.1,0.7,-1.0,-1.8369701987210297e-16
0.5069345431657166,7,tt0183790,0.69923891947867,0.37489179031273423,-0.23076923076923062,-0.13043478260868824,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.9,0.7,0.49999999999999994,-0.8660254037844387
-0.16756984321295457,4,tt0184858,0.39013668238917226,0.1420088440826176,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.7,0.6,0.8660254037844386,0.5000000000000001
0.1296888954119154,5,tt0184894,0.5810005308419461,0.08098883109096272,-0.23076923076923062,-0.21739130434781373,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,0.7,0.49999999999999994,-0.8660254037844387
-0.37982139412856,4,tt0185183,0.42306285515084435,-0.09227977966253721,-0.23076923076923062,-0.21739130434781373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.4,0.2,0.49999999999999994,-0.8660254037844387
-0.043217354108219044,5,tt0185371,-0.17130011778338614,-0.04346227461730565,-0.6153846153846153,-0.30434782608696764,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.6,0.6,-0.8660254037844386,0.5
0.8959631820815679,9,tt0185937,-4.24660853320255,-1.610511087553513,-0.6153846153846153,-0.30434782608696764,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.4,0.6,-0.4999999999999998,-0.8660254037844388
0.22300509881278552,6,tt0186151,0.17519480329949477,-0.6246766132718438,-0.23076923076923062,-0.21739130434781373,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,7.4,0.7,0.8660254037844388,-0.4999999999999998
0.5551439196909609,7,tt0186566,0.69923891947867,0.6305233801478904,-0.23076923076923062,-0.21739130434781373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,0.6,-0.4999999999999998,-0.8660254037844388
-0.6283931036916145,3,tt0186589,-0.5581355779697618,-0.6705452921812445,-0.23076923076923062,-0.13043478260868824,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.6,0.49999999999999994,0.8660254037844387
0.8727831135382927,9,tt0187078,0.929568039956345,0.8431697467288539,-0.23076923076923062,-0.21739130434781373,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,0.6,1.2246467991473532e-16,-1.0
0.8223215426991447,9,tt0187393,1.0715997650968754,0.6097299786982521,-0.6153846153846153,-0.21739130434781373,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7.2,0.7,1.2246467991473532e-16,-1.0
0.6512564216340359,8,tt0187738,0.5680132842870883,0.492773070269471,-0.6153846153846153,-0.043478260869562746,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6.7,0.7,1.0,6.123233995736766e-17
-0.8743321393093385,2,tt0189998,-0.7835323570928601,-0.019186307079806897,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.9,0.7,0.49999999999999994,-0.8660254037844387
0.4551787862466382,7,tt0190138,0.3782408548976005,-0.11950170142226325,-0.6153846153846153,-0.21739130434781373,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0.7,0.8660254037844386,0.5000000000000001
0.8180262476194545,9,tt0190332,-0.25002395973628816,-0.9116422388692227,-0.23076923076923062,-0.21739130434781373,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.9,0.8,-0.8660254037844386,0.5
-0.5584633341909463,3,tt0190374,0.2610922059823464,-0.49873789594329393,-0.23076923076923062,-0.21739130434781373,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.6,0.4,-2.4492935982947064e-16,1.0
0.24467277537707638,6,tt0190590,0.050702016214525567,0.45820664776594605,0.15384615384615397,-0.21739130434781373,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0.8,-0.8660254037844384,-0.5000000000000004
0.8232145066765971,9,tt0190865,0.8005235617519699,0.12012706019650893,-0.23076923076923062,-0.21739130434781373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9,0.6,-2.4492935982947064e-16,1.0
-0.12354248956743995,4,tt0192614,-0.33861256078647756,-0.5715195986423104,-0.23076923076923062,-0.21739130434781373,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.6,0.6,1.0,6.123233995736766e-17
-0.0730145589167746,4,tt0192731,-0.38744468328165316,-0.4035949556876502,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1,0.4,-1.0,-1.8369701987210297e-16
-0.27185713425710284,4,tt0195234,-0.6255946958791802,-0.3294110588773267,-0.6153846153846153,-0.21739130434781373,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.7,0.49999999999999994,0.8660254037844387
0.16375129548924305,5,tt0196229,0.10315453212964791,1.2226600026334542,-0.6153846153846153,-0.13043478260868824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0.7,-1.0,-1.8369701987210297e-16
-0.1422600872513383,4,tt0198021,-0.33861256078647756,0.13838345875957653,-0.23076923076923062,-0.21739130434781373,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.8,0.7,0.8660254037844388,-0.4999999999999998
1.3227062611152824,9,tt0198781,1.1030620596603817,1.8380432551996861,-0.3846153846153846,-0.13043478260868824,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.1,0.8,-0.5000000000000004,0.8660254037844384
-0.14701858116109748,4,tt0199753,0.8462029642576451,-0.30600462202237355,-0.23076923076923062,-0.21739130434781373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.7,0.6,-0.5000000000000004,0.8660254037844384
-0.11270636175406183,4,tt0200027,0.48464820924374746,-0.13155619823486028,-0.23076923076923062,-0.13043478260868824,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.5,0.6,-0.8660254037844386,0.5
0.197275482688062,5,tt0200465,-0.1349954905790919,-0.07882888463498285,-0.6153846153846153,0.4782608695652186,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7.3,0.7,0.8660254037844386,0.5000000000000001
0.4908618741172887,7,tt0200550,0.4389688071312838,0.08085057699890011,-0.23076923076923062,-0.21739130434781373,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5.6,0.6,-0.4999999999999998,-0.8660254037844388
-0.49992764679761004,3,tt0202470,0.6062812567569258,0.5132595622329781,-0.6153846153846153,-0.13043478260868824,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.2,0.6,-1.0,-1.8369701987210297e-16
-0.4383366007218628,3,tt0202677,-0.7406231587912131,-0.24885040327505614,-0.6153846153846153,-0.21739130434781373,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6.7,0.7,-1.0,-1.8369701987210297e-16
0.7268065036843339,8,tt0203009,0.548074357927072,0.8138190987499964,-0.23076923076923062,-0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7.6,0.8,1.0,6.123233995736766e-17
0.04958796568633428,5,tt0203019,0.19766605793097045,-0.07482875315570311,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2,0.7,-1.0,-1.8369701987210297e-16
0.3707477928325011,6,tt0204946,0.10315453212964791,0.08599242073859562,-0.23076923076923062,-0.21739130434781373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.6,-0.8660254037844384,-0.5000000000000004
-0.09976389363231458,4,tt0206314,-0.036074076007992596,-0.49464873399383497,-0.6153846153846153,-0.13043478260868824,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6.6,0.7,-0.8660254037844386,0.5
0.23698705424382266,6,tt0206634,0.8098983356564085,0.6835501472877505,-0.6153846153846153,0.30434782608696764,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7.9,0.8,-1.0,-1.8369701987210297e-16
1.1100447013440276,9,tt0207201,0.7516914365604692,1.2414207265970354,-0.23076923076923062,-0.21739130434781373,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,0.6,-2.4492935982947064e-16,1.0
0.7113123092690787,8,tt0208003,0.15198665631002733,-0.3183310590109406,-0.23076923076923062,-0.21739130434781373,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.5,0.49999999999999994,-0.8660254037844387
0.3294770813312518,6,tt0208092,-0.6255946958791802,0.7840358193364917,-0.6153846153846153,-0.21739130434781373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3,0.8,-1.0,-1.8369701987210297e-16
-2.393410126257361,1,tt0209077,-2.069632108223779,-1.1268846606963518,-0.846153846153846,-0.043478260869562746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9,0.6,-0.8660254037844384,-0.5000000000000004
-0.05773406026634484,4,tt0209144,-0.7001672902414745,0.19642458153327164,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.5,0.8,-0.8660254037844386,0.5
1.1861812824353872,9,tt0209163,0.9898414664915068,0.34099981335782015,-0.23076923076923062,-0.13043478260868824,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,0.6,0.8660254037844388,-0.4999999999999998
0.4442171875194291,7,tt0209958,0.21944577850904987,0.2362627908345691,-0.6153846153846153,-0.21739130434781373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6.3,0.6,-0.8660254037844384,-0.5000000000000004
0.5752163082670215,7,tt0210234,0.15198665631002733,-2.350606883035151,2.220446049250313e-16,-0.30434782608696764,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6.0,0.6,-0.4999999999999998,-0.8660254037844388
0.585826758668198,7,tt0210945,0.15198665631002733,0.45669040332899086,0.7692307692307694,-0.21739130434781373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8,0.8,-1.0,-1.8369701987210297e-16
-0.5312480145290743,3,tt0211443,-0.5581355779697618,-2.8660080189187656,-0.6153846153846153,-0.13043478260868824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.4,0.4,-0.4999999999999998,-0.8660254037844388
0.711200094688465,8,tt0211915,-0.6255946958791802,-0.2831173415604808,-0.6153846153846153,-0.13043478260868824,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4,0.8,0.8660254037844388,-0.4999999999999998
-0.587058756421547,3,tt0211933,0.897390449721564,-0.287932121346243,-0.6153846153846153,0.39130434782609314,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6.5,0.6,-0.5000000000000004,0.8660254037844384
1.0454144027358363,9,tt0212338,0.5810005308419461,0.4626690070840709,-0.23076923076923062,-0.21739130434781373,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.7,-0.8660254037844386,0.5
0.8142921128974004,9,tt0212346,0.4389688071312838,0.0891484464914525,-0.23076923076923062,-0.21739130434781373,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.6,-2.4492935982947064e-16,1.0
1.2053159155460262,9,tt0213149,1.2422906721942009,1.756826515484964,-0.23076923076923062,-0.13043478260868824,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6.1,0.6,0.49999999999999994,-0.8660254037844387
-6.750580275637806,1,tt0213203,-9.603217625390224,0.0836672485349736,2.220446049250313e-16,-0.21739130434781373,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1,0.6,-1.0,-1.8369701987210297e-16
-0.612060107613797,3,tt0213790,-0.005951016700070502,-0.14270515386849256,-0.6153846153846153,-0.21739130434781373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.5,-0.8660254037844386,0.5
